"topicId","real_name","trans_name","lang"
"3594","汤姆森河大学毕业证成绩单Q/微86614733办理加拿大TRU毕业证成绩单#教育部文凭认证，学历学位认证Thompson Rivers University","""Thomson River University diploma transcript of the Q/micro 86614733 check in Canada TRU diploma transcript#Ministry of Education diploma, certification, degree certification Thompson Rivers University""","no"
"2262","My America","""My America""","en"
"3593","昆特兰理工大学毕业证成绩单Q/微86614733办理加拿大KPU毕业证成绩单#教育部文凭认证，学历学位认证Kwantlen Polytechnic University","""Queensland: University of technology diploma transcript of the Q/micro 86614733 check in Canada KPU diploma transcript#Ministry of Education diploma, certification, degree certification Kwantlen Polytechnic University""","en"
"2261","Interesting Videos","""Interesting Videos""","no"
"3592","温哥华岛大学毕业证成绩单Q/微86614733办理加拿大VIU毕业证成绩单#教育部文凭认证，学历学位认证Vancouver Island University","""Vancouver Island University diploma transcript of the Q/micro 86614733 check in Canada VIU graduation certificate transcript#Ministry of Education diploma, certification, degree certification Vancouver Island University""","no"
"2260","welcome to real world","welcome to real world","en"
"3591","维多利亚大学毕业证成绩单Q/微86614733办理加拿大UVIC毕业证成绩单#教育部文凭认证，学历学位认证University of Victoria","""Victoria University diploma transcript of the Q/micro 86614733 check in Canada UVIC diploma transcript#Ministry of Education diploma, certification, degree certification the University of Victoria""","en"
"3590","西蒙菲莎大学毕业证成绩单Q/微86614733办理加拿大SFU毕业证成绩单#教育部文凭认证，学历学位认证Simon Fraser University","""Simon Fraser University diploma transcript of the Q/micro 86614733 check in Canada SFU diploma transcript#Ministry of Education diploma, certification, degree certification, Simon Fraser University""","no"
"980","Steps towards a type 1 civilisation (edit : acidentally posted on the wrong forum line)","Steps towards a type 1 civilisation (edit : acidentally posted on the wrong forum line)","en"
"981","Formulaire de Participation Volontaire à Civic.America (French version)","""Form of Voluntary Participation in Civic.America (English version)""","fr"
"2259","link to suggest one Ministry send to Facebook","link to suggest one Ministry send to Facebook","en"
"982","MEDICAL ISSUE","""MEDICAL ISSUE""","mt"
"983","Steps towards a type 1 civilisation","Steps towards a type 1 civilisation","en"
"2258","13 Moon Calendar to replace Gregorian","""13 Moon Calendar to replace Gregorian""","es"
"3589","英属哥伦比亚大学毕业证成绩单Q/微86614733办理加拿大UBC毕业证成绩单#教育部文凭认证，学历学位认证University of British Columbia","British Columbia University diploma report card Q / micro 86614733 Canadian UBC diploma transcripts # Ministry of Education Diploma certification, degree degree certificationUniversity of British Columbia","en"
"2257","Hola desde Nicaragua Centro America","""Hello from Nicaragua Central America""","es"
"3588","尼皮辛大学毕业证成绩单Q/微86614733办理加拿大NU毕业证成绩单#教育部文凭认证，学历学位认证Nipissing University","""Tony leather SIM University diploma transcript of the Q/micro 86614733 check in Canada NU diploma transcript#Ministry of Education diploma, certification, degree certification Nipissing University""","no"
"985","I found a good place for america","I found a good place for america","en"
"2256","America News site or Social Service?","America News site or Social Service?","en"
"3587","湖首大学毕业证成绩单Q/微86614733办理加拿大LU毕业证成绩单#教育部文凭认证，学历学位认证Lakehead University","""Lake head University diploma transcript of the Q/micro 86614733 check in Canada LU diploma transcript#Ministry of Education diploma, certification, degree certification Lakehead University""","no"
"986","I found a good place for america","I found a good place for america","en"
"2255","Proposal: Committees","""Proposal: Committees""","it"
"3586","安大略理工大学毕业证成绩单Q/微86614733办理加拿大UOIT毕业证成绩单#教育部文凭认证，学历学位认证University of Ontario Insititute","""Ontario University diploma transcript of the Q/micro 86614733 check in Canada UOIT diploma transcript#Ministry of Education diploma, certification, degree certification the University of Ontario instant involvement""","en"
"987","I found a good place for america","I found a good place for america","en"
"988","I found a good place for america","I found a good place for america","en"
"2276","General structure of service","General structure of service","en"
"2275","Religious books are the best guide to human being.","Religious books are the best guide to human being.","en"
"2274","Morning walk is useful to train human mind for good ideas.","Morning walk is useful to train human mind for good ideas.","en"
"2273","Working state","""Working state""","en"
"2270","New President Donald Trump","New President Donald Trump","en"
"994","Topics I have noticed","Topics I have noticed","en"
"2269","American Access to Outer Space Orbits and Celestial Bodies","American Access to Outer Space Orbits and Celestial Bodies","en"
"3599","西蒙弗雷泽大学毕业证成绩单Q/微86614733办理加拿大SFU毕业证成绩单#教育部文凭认证，学历学位认证Simon Fraser University","""Simon Fraser University diploma transcript of the Q/micro 86614733 check in Canada SFU diploma transcript#Ministry of Education diploma, certification, degree certification, Simon Fraser University""","no"
"2267","Gadronites Are Hailing All","Gadronites Are Hailing All","en"
"3598","西三一大学毕业证成绩单Q/微86614733办理加拿大TWU毕业证成绩单#教育部文凭认证，学历学位认证Trinity Western University","""Trinity Western University diploma transcript of the Q/micro 86614733 check in Canada TWU graduation certificate transcript#Ministry of Education diploma, certification, degree certification, Trinity Western University""","no"
"3597","皇家路大学毕业证成绩单Q/微86614733办理加拿大RRU毕业证成绩单#教育部文凭认证，学历学位认证Royal Road University","""Royal roads University diploma transcript of the Q/micro 86614733 check in Canada RRU graduate certificate transcript#Ministry of Education diploma, certification, degree certification, Royal Road University""","no"
"999","Where we can launch our vessels","Where we can launch our vessels","en"
"2286","euthanasia","""euthanasia""","jv"
"2285","2017-01-20 Congratulations on Inauguration translations + Decree No.1","2017-01-20 Congratulations on Inauguration translations + Decree No.1","en"
"2284","We have been removed from the drafting process.","We have been removed from the drafting process.","en"
"2283","What is your profession and what is your academic or scientific knowledge?","What is your profession and what is your academic or scientific knowledge?","en"
"2282","Proposal of Constitution","Proposal of Constitution","en"
"2280","Magyarország - Hungary Nagykövetség (Létrehozásáért)","""Hungary - Hungary Embassy (Creation)""","hu"
"2278","reflections","reflections","en"
"2277","Each action has it's reaction in this universe","Each action has it's reaction in this universe","en"
"2290","American language","""American language""","lij"
"2298","American Gaming Community Topic Moved","American Gaming Community Topic Moved","en"
"2297","Discord and Steam group!","Discord and Steam group!","en"
"2296","What games are you playing?","What games are you playing?","en"
"2293","Security","Security","en"
"2292","Hello everyone","""Hello everyone""","no"
"2291","Capital Letter Name","""Capital Letter Name""","it"
"2288","American University","American University","en"
"4000","UdK Berlin文凭@QQ/微信208319974办理德国柏林艺术大学毕业证成绩单 教育部学历认证.使馆认证真实存档可查","""UdK Berlin diploma@QQ/wechat 208319974 check in Germany the Berlin University of the Arts diploma transcripts the Ministry of education degree certification. Embassy authentication real archive can be found""","zh-cn"
"4001","杜伊斯堡-埃森大学毕业证@QQ/微信208319974办理德国DUE文凭成绩单 教育部学历认证.使馆认证真实存档可查","""Duisburg-Essen University graduation certificate@QQ/wechat 208319974 check in Germany DUE to the diploma transcript the Ministry of education degree certification. Embassy authentication real archive can be found""","zh-cn"
"4002","办理蒂宾根大学毕业证@QQ/微信208319974德国TuebingenU文凭成绩单 教育部学历认证.使馆认证真实存档可查","""Check in Tubingen University graduation certificate@QQ/wechat 208319974 Germany TuebingenU diploma transcripts the Ministry of education degree certification. Embassy authentication real archive can be found""","zh-cn"
"4003","加拿大文凭认证【罗理尔大学WLU毕业证】Q微信208319974办理罗理尔大学毕业证修改transcript学历认证|Wilfrid Laurier University","""Canada diploma certifiedгЂђLuo lier University WLU graduate certificateгЂ‘Q wechat 208319974 check-Luo lier University graduation certificate modified transcript education certification|Wilfrid Laurier University""","no"
